SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
44250,8,2011-08-25 00:00:00.000,2011-09-06 00:00:00.000,2011-09-01 00:00:00.000,5,1,SO44250,NULL,10-4030-028167,28167,NULL,4,15037,15037,1,9038,831802Vi46670,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,e62e16b5-6c6e-4754-a851-675319853608,2011-09-01 00:00:00.000
44251,8,2011-08-25 00:00:00.000,2011-09-06 00:00:00.000,2011-09-01 00:00:00.000,5,1,SO44251,NULL,10-4030-028190,28190,NULL,4,18248,18248,1,15032,331816Vi77793,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,6fd735c1-fc04-4ed7-8bab-cd9c52032267,2011-09-01 00:00:00.000
44252,8,2011-08-26 00:00:00.000,2011-09-07 00:00:00.000,2011-09-02 00:00:00.000,5,1,SO44252,NULL,10-4030-013777,13777,NULL,10,25026,25026,1,18450,131036Vi95811,1140,3578.27,286.2616,89.4568,3953.9884,NULL,8ca5dc7c-dfe6-4537-9a25-d991162e27f5,2011-09-02 00:00:00.000
44253,8,2011-08-26 00:00:00.000,2011-09-07 00:00:00.000,2011-09-02 00:00:00.000,5,1,SO44253,NULL,10-4030-028099,28099,NULL,4,25136,25136,1,6378,1031901Vi33088,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,e0719c6a-0e95-4cd3-903d-1c55e7220639,2011-09-02 00:00:00.000
44254,8,2011-08-26 00:00:00.000,2011-09-07 00:00:00.000,2011-09-02 00:00:00.000,5,1,SO44254,NULL,10-4030-028142,28142,NULL,1,22418,22418,1,7854,831904Vi40660,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,f58ef20c-1deb-4e17-ac40-84aa632d57bd,2011-09-02 00:00:00.000
44255,8,2011-08-26 00:00:00.000,2011-09-07 00:00:00.000,2011-09-02 00:00:00.000,5,1,SO44255,NULL,10-4030-014585,14585,NULL,4,17187,17187,1,14364,733805Vi74457,NULL,699.0982,55.9279,17.4775,772.5036,NULL,e0a43930-ff95-4920-924d-f0917a95bdda,2011-09-02 00:00:00.000
44256,8,2011-08-26 00:00:00.000,2011-09-07 00:00:00.000,2011-09-02 00:00:00.000,5,1,SO44256,NULL,10-4030-017232,17232,NULL,9,23760,23760,1,2630,534456Vi13678,1133,3578.27,286.2616,89.4568,3953.9884,NULL,eb9425b3-17db-4751-aa15-0d3ef91c59d1,2011-09-02 00:00:00.000
44257,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44257,NULL,10-4030-012212,12212,NULL,7,12582,12582,1,2301,1231037Vi12062,1152,3578.27,286.2616,89.4568,3953.9884,NULL,994b5c91-f402-428c-9839-ef340671b67b,2011-09-03 00:00:00.000
44258,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44258,NULL,10-4030-013579,13579,NULL,8,26385,26385,1,13999,1231053Vi72600,1150,3578.27,286.2616,89.4568,3953.9884,NULL,5da74ab4-0d61-4de5-ad3f-9211093463b9,2011-09-03 00:00:00.000
44259,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44259,NULL,10-4030-028171,28171,NULL,1,21975,21975,1,10251,231805Vi52910,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,72aa7f3b-e85e-473e-a7d8-c6c62c73e31c,2011-09-03 00:00:00.000
44260,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44260,NULL,10-4030-028194,28194,NULL,1,12481,12481,1,13744,231819Vi71264,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,1befb0c1-ab5d-43d2-b798-32a0a9d00a49,2011-09-03 00:00:00.000
44261,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44261,NULL,10-4030-022112,22112,NULL,6,18214,18214,1,15042,831911Vi77845,1148,3578.27,286.2616,89.4568,3953.9884,NULL,5c38b9be-51b4-439a-b968-7cf9585b1425,2011-09-03 00:00:00.000
44262,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44262,NULL,10-4030-020149,20149,NULL,10,24325,24325,1,11790,532662Vi60972,1153,699.0982,55.9279,17.4775,772.5036,NULL,41c4e069-f369-4396-a359-ec1ee7a3316d,2011-09-03 00:00:00.000
44263,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44263,NULL,10-4030-017279,17279,NULL,9,23081,23081,1,1578,334471Vi8092,1146,3578.27,286.2616,89.4568,3953.9884,NULL,50e87107-0e6e-4612-a025-2783c6112475,2011-09-03 00:00:00.000
44264,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44264,NULL,10-4030-017286,17286,NULL,9,24057,24057,1,14144,534474Vi73387,1146,3578.27,286.2616,89.4568,3953.9884,NULL,9c39bb01-69df-4a2e-8ee7-968fe4f2f54c,2011-09-03 00:00:00.000
44265,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44265,NULL,10-4030-025557,25557,NULL,9,15837,15837,1,14031,935435Vi72764,1146,699.0982,55.9279,17.4775,772.5036,NULL,854d5c6c-b32e-475c-8745-7c37a062e9e6,2011-09-03 00:00:00.000
44266,8,2011-08-27 00:00:00.000,2011-09-08 00:00:00.000,2011-09-03 00:00:00.000,5,1,SO44266,NULL,10-4030-025559,25559,NULL,9,24905,24905,1,9440,535437Vi48684,1146,699.0982,55.9279,17.4775,772.5036,NULL,8ec9e507-5cfd-41ac-9fae-65a2a291b74a,2011-09-03 00:00:00.000
44267,8,2011-08-28 00:00:00.000,2011-09-09 00:00:00.000,2011-09-04 00:00:00.000,5,1,SO44267,NULL,10-4030-019339,19339,NULL,8,23909,23909,1,2013,1130410Vi10482,1163,699.0982,55.9279,17.4775,772.5036,NULL,ac3d76fc-fcb6-4293-9d18-7a733395ffbc,2011-09-04 00:00:00.000
44268,8,2011-08-28 00:00:00.000,2011-09-09 00:00:00.000,2011-09-04 00:00:00.000,5,1,SO44268,NULL,10-4030-013820,13820,NULL,10,23820,23820,1,8173,331044Vi42358,1166,3578.27,286.2616,89.4568,3953.9884,NULL,9356371e-6c6e-4f35-8d2f-5157b27d887f,2011-09-04 00:00:00.000
44269,8,2011-08-29 00:00:00.000,2011-09-10 00:00:00.000,2011-09-05 00:00:00.000,5,1,SO44269,NULL,10-4030-014589,14589,NULL,4,18221,18221,1,18016,733806Vi93484,NULL,699.0982,55.9279,17.4775,772.5036,NULL,97672e16-1df5-478a-81c4-800d255dde56,2011-09-05 00:00:00.000
44270,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44270,NULL,10-4030-013794,13794,NULL,10,16176,16176,1,5372,331043Vi28124,1192,3578.27,286.2616,89.4568,3953.9884,NULL,8c1a8048-218f-4daa-b2f1-75980603f5a5,2011-09-06 00:00:00.000
44271,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44271,NULL,10-4030-013846,13846,NULL,10,11454,11454,1,10454,431056Vi53914,1192,3578.27,286.2616,89.4568,3953.9884,NULL,b0d88af3-e136-4f96-8b19-3cba2764f662,2011-09-06 00:00:00.000
44272,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44272,NULL,10-4030-012256,12256,NULL,7,23027,23027,1,13322,231058Vi69099,1191,3578.27,286.2616,89.4568,3953.9884,NULL,83835235-6baa-4ce9-8887-6ac67362531f,2011-09-06 00:00:00.000
44273,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44273,NULL,10-4030-028147,28147,NULL,4,21845,21845,1,4619,1131906Vi24240,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,b3cca8df-f817-46aa-9bf3-660fcefcbd6c,2011-09-06 00:00:00.000
44274,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44274,NULL,10-4030-028152,28152,NULL,4,23688,23688,1,14496,431912Vi75187,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,6bfbab49-b62b-4067-9d7a-2e6376fa336a,2011-09-06 00:00:00.000
44275,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44275,NULL,10-4030-017256,17256,NULL,9,15137,15137,1,9584,134465Vi49406,1185,3578.27,286.2616,89.4568,3953.9884,NULL,fda9bc13-d6e4-4d97-8cfe-9def81cd6195,2011-09-06 00:00:00.000
44276,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44276,NULL,10-4030-017277,17277,NULL,9,25708,25708,1,13646,1134469Vi70715,1185,3578.27,286.2616,89.4568,3953.9884,NULL,4ef552fe-6100-413e-8ea3-36dfd34d0279,2011-09-06 00:00:00.000
44277,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44277,NULL,10-4030-017288,17288,NULL,9,29634,29634,1,NULL,NULL,1185,3578.27,286.2616,89.4568,3953.9884,NULL,86e3401a-a60b-4eeb-96e8-c5f09e05198a,2011-09-06 00:00:00.000
44278,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44278,NULL,10-4030-017293,17293,NULL,9,19979,19979,1,13348,434476Vi69214,1185,3578.27,286.2616,89.4568,3953.9884,NULL,20719b14-990e-4751-bf96-33f4e325b3be,2011-09-06 00:00:00.000
44279,8,2011-08-30 00:00:00.000,2011-09-11 00:00:00.000,2011-09-06 00:00:00.000,5,1,SO44279,NULL,10-4030-017326,17326,NULL,9,18994,18994,1,3396,335391Vi17882,1185,3578.27,286.2616,89.4568,3953.9884,NULL,779053f1-370c-461d-a065-eb0c694ea2fa,2011-09-06 00:00:00.000
44280,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44280,PO20068171578,10-4020-000215,29886,275,2,777,777,5,9540,65093Vi49160,NULL,57.6808,4.999,1.5622,64.242,NULL,840c02b7-5127-4b16-9079-fa284d94370d,2011-09-07 00:00:00.000
44281,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44281,PO18009181739,10-4020-000510,29565,276,4,1073,1073,5,4322,45276Vi22691,NULL,419.4589,40.2681,12.5838,472.3108,NULL,112af894-3813-4f1f-8829-54dfd3b2f140,2011-09-07 00:00:00.000
44282,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44282,PO18473177808,10-4020-000442,29734,282,6,517,517,5,1346,85279Vi6854,1200,40341.1056,3880.2722,1212.5851,45433.9629,NULL,181d7624-f907-41b6-90b8-b95899ca2b27,2011-09-07 00:00:00.000
44283,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44283,PO18444150042,10-4020-000227,29994,282,6,482,482,5,10456,125328Vi53935,1200,43749.2686,4227.3062,1321.0332,49297.608,NULL,ad1b5366-909b-458e-bd0c-6843380e1271,2011-09-07 00:00:00.000
44284,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44284,PO16588183754,10-4020-000146,29580,283,1,849,849,5,15232,35513Vi78804,NULL,87867.8426,8429.9843,2634.3701,98932.197,NULL,15ec695b-42f9-4f3a-99e6-9f5d496186aa,2011-09-07 00:00:00.000
44285,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44285,PO16617120120,10-4020-000397,29898,280,1,876,876,5,806,95575Vi4081,NULL,57739.7358,5560.3534,1737.6104,65037.6996,NULL,92044f62-4177-4eb6-860b-0de3aab62114,2011-09-07 00:00:00.000
44286,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44286,PO16008112311,10-4020-000511,30052,276,4,1074,1074,5,13349,105621Vi69217,NULL,5538.5094,531.6969,166.1553,6236.3616,NULL,fa0d537a-0fd8-4af2-8e50-873206467fa9,2011-09-07 00:00:00.000
44287,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44287,PO15428122091,10-4020-000646,29974,277,3,629,629,5,10370,55700Vi53503,NULL,16292.052,1563.8774,488.7117,18344.6411,NULL,897e2850-6b50-49da-b3e3-4e666595ca58,2011-09-07 00:00:00.000
44288,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44288,PO14732190246,10-4020-000514,29614,282,6,529,529,5,1566,85822Vi8045,1200,43803.1432,4223.3908,1319.8096,49346.3436,NULL,ca5c4f3b-cbf7-43d7-8de7-d65a4c646b35,2011-09-07 00:00:00.000
44289,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44289,PO14384127524,10-4020-000504,29566,275,3,810,810,5,18017,105826Vi93490,NULL,4082.088,391.7208,122.4128,4596.2216,NULL,0f851df7-b212-4a1b-8250-5a31d6c0faa3,2011-09-07 00:00:00.000
44290,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44290,PO14413160229,10-4020-000383,29682,281,4,1051,1051,5,18502,15896Vi96122,NULL,3846.8825,369.3007,115.4065,4331.5897,NULL,6c296da5-c858-4b90-a2e5-3d48fc9e5af0,2011-09-07 00:00:00.000
44291,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44291,PO14123171235,10-4020-000578,29747,283,1,895,895,5,15538,25910Vi80261,NULL,4509.8996,444.9768,139.0552,5093.9316,NULL,4d10c089-92c4-4618-9a23-e7ca2deb1974,2011-09-07 00:00:00.000
44292,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44292,PO13949179405,10-4020-000643,29973,275,3,825,825,5,15875,25932Vi82016,NULL,3432.6101,329.4822,102.9632,3865.0555,NULL,da894173-0f9a-4720-9f61-90ef312f7569,2011-09-07 00:00:00.000
44293,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44293,PO13775127212,10-4020-000618,29844,275,2,821,821,5,1417,35958Vi7271,NULL,23983.6988,2302.037,719.3866,27005.1224,NULL,9a7a0d97-1b28-4989-8864-024fd62a7424,2011-09-07 00:00:00.000
44294,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44294,PO13862172262,10-4020-000119,30067,282,6,464,464,5,3980,95972Vi20982,1200,62068.8727,5966.681,1864.5878,69900.1415,NULL,e190be0d-7d4f-497b-affc-67dd1e5b4d47,2011-09-07 00:00:00.000
44295,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44295,PO12760122918,10-4020-000083,29596,282,6,458,458,5,19204,26097Vi99806,1200,9475.5306,909.0158,284.0674,10668.6138,NULL,06e0047a-a8d6-4de5-8bcd-52570c144647,2011-09-07 00:00:00.000
44296,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44296,PO12412194442,10-4020-000670,29827,277,3,631,631,5,11886,126162Vi61402,NULL,32383.1098,3108.9064,971.5333,36463.5495,NULL,845a543a-9c80-4684-bfbe-a3477817ea73,2011-09-07 00:00:00.000
44297,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44297,PO11861112978,10-4020-000017,29811,275,5,755,755,5,18153,36197Vi94127,NULL,10231.4699,981.6471,306.7647,11519.8817,NULL,a40cb354-e07c-4e18-b577-05908458adc3,2011-09-07 00:00:00.000
44298,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44298,PO11049118093,10-4020-000679,29824,278,6,556,556,5,14030,16343Vi72763,1200,27666.4493,2656.7147,830.2234,31153.3874,NULL,8f8e4872-4e06-4495-aaa1-481e67fee297,2011-09-07 00:00:00.000
44299,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44299,PO10817117580,10-4020-000203,29889,281,4,1021,1021,5,5093,66376Vi26658,NULL,31624.7504,3035.8574,948.7054,35609.3132,NULL,4789b87a-8860-4e3b-9ad1-1cbecd3223b8,2011-09-07 00:00:00.000
44300,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44300,PO10527120063,10-4020-000480,29761,278,6,525,525,5,5439,126385Vi28482,1200,7802.8815,748.393,233.8728,8785.1473,NULL,dfd4eab5-b804-4703-aca8-734872c0f03e,2011-09-07 00:00:00.000
44301,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44301,PO10730158868,10-4020-000491,29489,281,4,1069,1069,5,6653,126397Vi34642,NULL,29479.3877,2832.6003,885.1876,33197.1756,NULL,23e97feb-f9eb-4ca8-80ad-5f87e4b77b05,2011-09-07 00:00:00.000
44302,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44302,PO9947118701,10-4020-000603,29849,279,5,977,977,5,1402,96455Vi7192,NULL,2146.962,206.1084,64.4089,2417.4793,NULL,f28c39a5-3c82-4670-a120-a8523ba25af6,2011-09-07 00:00:00.000
44303,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44303,PO10092142501,10-4020-000252,30096,275,2,782,782,5,10,56486Vi35,NULL,5.70,0.494,0.1544,6.3484,NULL,66c8d5b1-012d-43a8-9070-f6c8132699c5,2011-09-07 00:00:00.000
44304,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44304,PO10179168311,10-4020-000027,29958,279,5,911,911,5,10163,126497Vi52413,NULL,37499.5521,3607.8761,1127.4613,42234.8895,NULL,3c55e113-0f85-4147-8df9-e1faaef6381f,2011-09-07 00:00:00.000
44305,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44305,PO522153226,10-4020-000676,29825,279,5,985,985,5,16281,106526Vi84182,NULL,18880.6522,1814.8608,567.144,21262.657,NULL,ae51074c-108b-4274-bb03-87d670ddb292,2011-09-07 00:00:00.000
44306,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44306,PO1189114917,10-4020-000423,29661,279,5,955,955,5,5301,16603Vi27707,NULL,18648.607,1788.0473,558.7648,20995.4191,NULL,3025eb4e-faa2-4a7f-8e4a-7ca84be0c40a,2011-09-07 00:00:00.000
44307,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44307,PO1566191208,10-4020-000486,29759,275,2,808,808,5,76,96698Vi373,NULL,7758.1202,743.5092,232.3466,8733.976,NULL,85067844-6aa1-490c-b39c-9b416655611f,2011-09-07 00:00:00.000
44308,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44308,PO2552158889,10-4020-000506,29497,283,1,889,889,5,13045,76840Vi67506,NULL,12372.7773,1185.3141,370.4107,13928.5021,NULL,665bba45-b16f-4a33-95f1-26f3a75651c6,2011-09-07 00:00:00.000
44309,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44309,PO3393112350,10-4020-000549,29912,279,5,971,971,5,267,37974Vi1394,NULL,27612.424,2650.9602,828.4251,31091.8093,NULL,fc7ce8f4-3428-4043-b667-575d7a613d45,2011-09-07 00:00:00.000
44310,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44310,PO4176199014,10-4020-000458,30084,279,5,958,958,5,2519,108088Vi13146,NULL,183.9382,18.1486,5.6714,207.7582,NULL,db91fe34-c7a4-4aeb-922f-855de9db96d9,2011-09-07 00:00:00.000
44311,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44311,PO4959115826,10-4020-000269,29610,275,2,783,783,5,3235,128173Vi17021,NULL,7349.9601,708.0939,221.2794,8279.3334,NULL,bba6181d-a9b2-4e3c-a783-a6afd58d056b,2011-09-07 00:00:00.000
44312,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44312,PO5075136657,10-4020-000344,29606,283,1,871,871,5,14612,48230Vi75759,NULL,2097.2945,201.3403,62.9188,2361.5536,NULL,8d396465-7b7b-4984-8f42-cb49072df65a,2011-09-07 00:00:00.000
44313,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44313,PO5365138960,10-4020-000161,29718,275,2,771,771,5,12399,88250Vi64099,NULL,26037.0214,2503.8964,782.4676,29323.3854,NULL,7919c544-a0bb-4409-8879-f1952dbb5191,2011-09-07 00:00:00.000
44314,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44314,PO5626111923,10-4020-000166,29646,277,4,578,578,5,13054,98264Vi67566,NULL,42088.8187,4054.7426,1267.1071,47410.6684,NULL,a269670c-41ef-45bd-82bf-a9365f008852,2011-09-07 00:00:00.000
44315,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44315,PO6409154434,10-4020-000292,29570,277,4,592,592,5,242,28327Vi1235,NULL,2597.0295,248.9004,77.7814,2923.7113,NULL,987211f4-9eab-445d-9dca-9a6120e45fd7,2011-09-07 00:00:00.000
44316,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44316,PO6235117320,10-4020-000431,29533,275,3,801,801,5,2337,28353Vi12181,NULL,3785.5031,363.3115,113.5348,4262.3494,NULL,3b129696-862a-4903-8f5f-6993094f2f0f,2011-09-07 00:00:00.000
44317,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44317,PO7859142280,10-4020-000221,29992,281,4,1024,1024,5,7176,108514Vi37251,NULL,33919.0748,3261.5788,1019.2434,38199.897,NULL,a40ebb61-c332-4464-a1a5-bc978e1a6862,2011-09-07 00:00:00.000
44318,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44318,PO8120137646,10-4020-000485,29491,275,5,807,807,5,8937,128557Vi46064,NULL,21090.7731,2025.9951,633.1235,23749.8917,NULL,dae8244f-9064-4c35-b789-1275b07a88be,2011-09-07 00:00:00.000
44319,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,0,SO44319,PO9657142761,10-4020-000315,29549,279,5,943,943,5,7083,118709Vi36747,NULL,34250.3603,3288.8663,1027.7707,38566.9973,NULL,157b682e-293b-48be-8fe8-36ff9afed341,2011-09-07 00:00:00.000
44320,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,1,SO44320,NULL,10-4030-014429,14429,NULL,10,21464,21464,1,3339,730960Vi17600,1205,3578.27,286.2616,89.4568,3953.9884,NULL,7388e520-226a-4e49-90ef-57bc833154e3,2011-09-07 00:00:00.000
44321,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,1,SO44321,NULL,10-4030-028222,28222,NULL,1,14070,14070,1,13497,1031823Vi69905,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,f6397072-b941-4aed-8d1f-b95eb6d2b8d2,2011-09-07 00:00:00.000
44322,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,1,SO44322,NULL,10-4030-017975,17975,NULL,7,24477,24477,1,638,432665Vi3285,1204,699.0982,55.9279,17.4775,772.5036,NULL,e28ccb09-6ee5-4ec9-a52c-c70a250612fe,2011-09-07 00:00:00.000
44323,8,2011-08-31 00:00:00.000,2011-09-12 00:00:00.000,2011-09-07 00:00:00.000,5,1,SO44323,NULL,10-4030-011072,11072,NULL,9,25368,25368,1,4953,1234135Vi25993,1198,3399.99,271.9992,84.9998,3756.989,NULL,850686d0-173a-4841-a5c7-749c62e1758a,2011-09-07 00:00:00.000
44324,8,2011-09-01 00:00:00.000,2011-09-13 00:00:00.000,2011-09-08 00:00:00.000,5,1,SO44324,NULL,10-4030-012267,12267,NULL,7,13133,13133,1,10780,930963Vi55635,1217,3578.27,286.2616,89.4568,3953.9884,NULL,0f60b3ee-0627-4a4b-832e-38c5514ce85c,2011-09-08 00:00:00.000
44325,8,2011-09-01 00:00:00.000,2011-09-13 00:00:00.000,2011-09-08 00:00:00.000,5,1,SO44325,NULL,10-4030-011095,11095,NULL,9,29438,29438,1,NULL,NULL,1211,3374.99,269.9992,84.3748,3729.364,NULL,bfa73906-38a2-498b-88c8-b71b96e76eb0,2011-09-08 00:00:00.000
44326,8,2011-09-01 00:00:00.000,2011-09-13 00:00:00.000,2011-09-08 00:00:00.000,5,1,SO44326,NULL,10-4030-017728,17728,NULL,9,12298,12298,1,385,435411Vi1941,1211,3578.27,286.2616,89.4568,3953.9884,NULL,44792c79-e09b-426a-b28b-2f3a6e3d0760,2011-09-08 00:00:00.000
44327,8,2011-09-02 00:00:00.000,2011-09-14 00:00:00.000,2011-09-09 00:00:00.000,5,1,SO44327,NULL,10-4030-028598,28598,NULL,4,22765,22765,1,13301,1132839Vi68996,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2c2b7b93-532b-4242-af03-aaa7f4db7d68,2011-09-09 00:00:00.000
44328,8,2011-09-02 00:00:00.000,2011-09-14 00:00:00.000,2011-09-09 00:00:00.000,5,1,SO44328,NULL,10-4030-017921,17921,NULL,9,26480,26480,1,13938,335310Vi72282,1224,3578.27,286.2616,89.4568,3953.9884,NULL,17229cc6-6733-4a83-8651-2a7179ffd125,2011-09-09 00:00:00.000
44329,8,2011-09-02 00:00:00.000,2011-09-14 00:00:00.000,2011-09-09 00:00:00.000,5,1,SO44329,NULL,10-4030-017904,17904,NULL,9,24128,24128,1,1554,1135418Vi7947,1224,3578.27,286.2616,89.4568,3953.9884,NULL,0598d474-1824-49e6-a1b5-2d6b601a34af,2011-09-09 00:00:00.000
44330,8,2011-09-02 00:00:00.000,2011-09-14 00:00:00.000,2011-09-09 00:00:00.000,5,1,SO44330,NULL,10-4030-028199,28199,NULL,4,20591,20591,1,1439,235718Vi7386,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,0e3f6b68-0357-4b5e-a54a-77b9f443da4e,2011-09-09 00:00:00.000
